,PCE,Jsc,Voc,FF,smiles_donor,smiles_acceptor,smiles_canonical,Inverted?,Solvent,DIO?,Processing_Technique,TA?,SVA?,TA,SVA,thickness_nm,blend_ratio,Molecular_Weight,DOI
340,2.52,6.92,0.65,0.560,[*]c1cc(CCCCCC)c([*])s1,Cc1ccc2c(c1)CC13c4c5c6c7c8c9c%10c%11c(c%12c%13c%14c%15c%16c(c4c4c%17c5c7c5c7c8c8c9c9c%11c%11c%12c%14c%12c%14c%15c%15c%16c4c4c%17c5c5c7c7c8c8c9c%11c%12c9c%14c%11c%15c4c5c%11c7c89)C%131)C3(C2)C6%10,[*]c1cc(CCCCCC)c([*])s1.Cc1ccc2c(c1)CC13c4c5c6c7c8c9c%10c%11c(c%12c%13c%14c%15c%16c(c4c4c%17c5c7c5c7c8c8c9c9c%11c%11c%12c%14c%12c%14c%15c%15c%16c4c4c%17c5c5c7c7c8c8c9c%11c%12c9c%14c%11c%15c4c5c%11c7c89)C%131)C3(C2)C6%10,FALSE,"1,2-dichlorobenzene (DCB)",FALSE,spin coating,TRUE,FALSE,TA at 150°C for 10 minutes,,100,1.4285714285714286,,10.1002/ijch.201400207
341,4.15,9.85,0.88,0.480,[*]c1cc(CCCCCC)c([*])s1,Cc1ccc2c(c1)CC13c4c5c6c7c8c9c%10c%11c%12c%13c%14c%15c%16c(c1c1c%17c%18c%19c%20c%21c(c4c4c6c6c8c%10c8c%10c%11c%11c%12c%12c%14c(c%161)c1c%17c%19c%14c%16c%20c%17c%21c4c6c8c%17c%10c%16c%11c%14c%121)C%183C2)C5C71Cc2ccc(C)cc2CC%151C9%13,[*]c1cc(CCCCCC)c([*])s1.Cc1ccc2c(c1)CC13c4c5c6c7c8c9c%10c%11c%12c%13c%14c%15c%16c(c1c1c%17c%18c%19c%20c%21c(c4c4c6c6c8c%10c8c%10c%11c%11c%12c%12c%14c(c%161)c1c%17c%19c%14c%16c%20c%17c%21c4c6c8c%17c%10c%16c%11c%14c%121)C%183C2)C5C71Cc2ccc(C)cc2CC%151C9%13,FALSE,"1,2-dichlorobenzene (DCB)",FALSE,spin coating,TRUE,FALSE,TA at 150°C for 10 minutes,,100,1.4285714285714286,,10.1002/ijch.201400207
342,1.39,3.96,0.93,0.380,[*]c1cc(CCCCCC)c([*])s1,Cc1ccc2c(c1)CC13c4c5c6c7c8c9c%10c%11c%12c%13c%14c%15c%16c%17c%18c(c%19c%20c%21c%22c(c1c1c%23c%24c%25c%26c%27c(c4c4c6c(c8%11)c6c%12c%14c(c%27c46)c%26c%15c4c%25c%23c6c(c%221)c%20c%18c6c%164)C%243C2)C5C71Cc2ccc(C)cc2CC%211C9%19)C%101Cc2cc(C)ccc2CC%17%131,[*]c1cc(CCCCCC)c([*])s1.Cc1ccc2c(c1)CC13c4c5c6c7c8c9c%10c%11c%12c%13c%14c%15c%16c%17c%18c(c%19c%20c%21c%22c(c1c1c%23c%24c%25c%26c%27c(c4c4c6c(c8%11)c6c%12c%14c(c%27c46)c%26c%15c4c%25c%23c6c(c%221)c%20c%18c6c%164)C%243C2)C5C71Cc2ccc(C)cc2CC%211C9%19)C%101Cc2cc(C)ccc2CC%17%131,FALSE,"1,2-dichlorobenzene (DCB)",FALSE,spin coating,TRUE,FALSE,TA at 150°C for 10 minutes,,100,1.4285714285714286,,10.1002/ijch.201400207
343,3.19,8.75,0.66,0.560,[*]c1cc(CCCCCC)c([*])s1,Cc1cc2c(cc1C)CC13c4c5c6c7c8c9c%10c%11c(c%12c%13c%14c%15c%16c(c4c4c%17c5c7c5c7c8c8c9c9c%11c%11c%12c%14c%12c%14c%15c%15c%16c4c4c%17c5c5c7c7c8c8c9c%11c%12c9c%14c%11c%15c4c5c%11c7c89)C%131)C3(C2)C6%10,[*]c1cc(CCCCCC)c([*])s1.Cc1cc2c(cc1C)CC13c4c5c6c7c8c9c%10c%11c(c%12c%13c%14c%15c%16c(c4c4c%17c5c7c5c7c8c8c9c9c%11c%11c%12c%14c%12c%14c%15c%15c%16c4c4c%17c5c5c7c7c8c8c9c%11c%12c9c%14c%11c%15c4c5c%11c7c89)C%131)C3(C2)C6%10,FALSE,"1,2-dichlorobenzene (DCB)",FALSE,spin coating,TRUE,FALSE,TA at 150°C for 10 minutes,,100,1.4285714285714286,,10.1002/ijch.201400207
344,4.77,10.52,0.88,0.510,[*]c1cc(CCCCCC)c([*])s1,Cc1cc2c(cc1C)CC13c4c5c6c7c8c9c%10c%11c%12c%13c%14c%15c%16c%17c%18c%19c(c(c%20c1c1c%21c4c4c5c5c(c96)c%11c6c%13c9c%14c%11c%13c%15c%17c%14c%19c%20c%15c1c1c%21c%17c4c(c65)c9c%17c%11c1c%13c%14%15)C73C2)C8C%181Cc2cc(C)c(C)cc2CC%101C%16%12,[*]c1cc(CCCCCC)c([*])s1.Cc1cc2c(cc1C)CC13c4c5c6c7c8c9c%10c%11c%12c%13c%14c%15c%16c%17c%18c%19c(c(c%20c1c1c%21c4c4c5c5c(c96)c%11c6c%13c9c%14c%11c%13c%15c%17c%14c%19c%20c%15c1c1c%21c%17c4c(c65)c9c%17c%11c1c%13c%14%15)C73C2)C8C%181Cc2cc(C)c(C)cc2CC%101C%16%12,FALSE,"1,2-dichlorobenzene (DCB)",FALSE,spin coating,TRUE,FALSE,TA at 150°C for 10 minutes,,100,1.4285714285714286,,10.1002/ijch.201400207
345,1.5,4.47,0.92,0.360,[*]c1cc(CCCCCC)c([*])s1,Cc1cc2c(cc1C)CC13c4c5c6c7c8c9c%10c%11c%12c%13c%14c%15c%16c%17c%18c%19c%20c(c%21c%22c%23c%24c(c(c%25c%26c1c1c%27c4c4c%28c5c8c(c%10%13)c%28c%14c%16c4c%27c%17c4c1c%26c1c(c%24%25)c%22c%20c1c%184)C63C2)C7C91Cc2cc(C)c(C)cc2CC%231C%11%21)C%121Cc2cc(C)c(C)cc2CC%19%151,[*]c1cc(CCCCCC)c([*])s1.Cc1cc2c(cc1C)CC13c4c5c6c7c8c9c%10c%11c%12c%13c%14c%15c%16c%17c%18c%19c%20c(c%21c%22c%23c%24c(c(c%25c%26c1c1c%27c4c4c%28c5c8c(c%10%13)c%28c%14c%16c4c%27c%17c4c1c%26c1c(c%24%25)c%22c%20c1c%184)C63C2)C7C91Cc2cc(C)c(C)cc2CC%231C%11%21)C%121Cc2cc(C)c(C)cc2CC%19%151,FALSE,"1,2-dichlorobenzene (DCB)",FALSE,spin coating,TRUE,FALSE,TA at 150°C for 10 minutes,,100,1.4285714285714286,,10.1002/ijch.201400207
346,3.25,8.53,0.64,0.600,[*]c1cc(CCCCCC)c([*])s1,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c%12c4c4c%13c5c5c7c7c8c8c%14c9c%10c9c%10c%11c2c2c%11c%12c4c4c%12c%13c5c5c7c7c8c8c%14c9c9c%10c2c2c%11c4c4c%12c5c7c5c8c9c2c45)C613,[*]c1cc(CCCCCC)c([*])s1.COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c%12c4c4c%13c5c5c7c7c8c8c%14c9c%10c9c%10c%11c2c2c%11c%12c4c4c%12c%13c5c5c7c7c8c8c%14c9c9c%10c2c2c%11c4c4c%12c5c7c5c8c9c2c45)C613,FALSE,"1,2-dichlorobenzene (DCB)",FALSE,spin coating,TRUE,FALSE,TA at 150°C for 10 minutes,,100,1.4285714285714286,,10.1002/ijch.201400207
347,3.55,9.02,0.61,0.640,[*]c1cc(CCCCCC)c([*])s1,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,[*]c1cc(CCCCCC)c([*])s1.COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,FALSE,"1,2-dichlorobenzene (DCB)",FALSE,spin coating,TRUE,FALSE,TA at 150°C for 10 minutes,,100,1.4285714285714286,,10.1002/ijch.201400207
348,3.01,8.3,0.54,0.550,[*]c1cc(CCCCCC)c([*])s1,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c%12c4c4c%13c5c5c7c7c8c8c%14c9c%10c9c%10c%11c2c2c%11c%12c4c4c%12c%13c5c5c7c7c8c8c%14c9c9c%10c2c2c%11c4c4c%12c5c7c5c8c9c2c45)C613,[*]c1cc(CCCCCC)c([*])s1.COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c%12c4c4c%13c5c5c7c7c8c8c%14c9c%10c9c%10c%11c2c2c%11c%12c4c4c%12c%13c5c5c7c7c8c8c%14c9c9c%10c2c2c%11c4c4c%12c5c7c5c8c9c2c45)C613,FALSE,chlorobenzene,FALSE,spin coating,TRUE,TRUE,TA at 150°C for 10 minutes,SVA,150,1,,10.1016/j.synthmet.2016.06.009
349,3.58,8.72,0.58,0.580,[*]c1cc(CCCCCC)c([*])s1,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c%12c%11c%11c%13c%14c%15c%16c%17c%18c%19c%20c%21c%22c(c=2c4c%22c2c5c4c7c5c8c7c(c9c%10%13)c%14c8c%16c9c%17c%20c%10c%21c2c4c2c%10c9c(c87)c52)C%19C%122Cc4ccccc4CC%182C%11%15)C613,[*]c1cc(CCCCCC)c([*])s1.COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c%12c%11c%11c%13c%14c%15c%16c%17c%18c%19c%20c%21c%22c(c=2c4c%22c2c5c4c7c5c8c7c(c9c%10%13)c%14c8c%16c9c%17c%20c%10c%21c2c4c2c%10c9c(c87)c52)C%19C%122Cc4ccccc4CC%182C%11%15)C613,FALSE,chlorobenzene,FALSE,spin coating,TRUE,TRUE,TA at 150°C for 10 minutes,SVA,150,1,,10.1016/j.synthmet.2016.06.009
350,2.24,7.25,0.595,0.519,[*]c1cc(CCCCCC)c([*])s1,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c%12c4c4c%13c5c5c7c7c8c8c%14c9c%10c9c%10c%11c2c2c%11c%12c4c4c%12c%13c5c5c7c7c8c8c%14c9c9c%10c2c2c%11c4c4c%12c5c7c5c8c9c2c45)C613,[*]c1cc(CCCCCC)c([*])s1.COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c%12c4c4c%13c5c5c7c7c8c8c%14c9c%10c9c%10c%11c2c2c%11c%12c4c4c%12c%13c5c5c7c7c8c8c%14c9c9c%10c2c2c%11c4c4c%12c5c7c5c8c9c2c45)C613,FALSE,o-dichlorobenzene (DCB),FALSE,spin coating,TRUE,FALSE,TA at 150°C for 10 minutes,,150,,,10.1016/j.orgel.2016.06.013
351,3.03,8.37,0.62,0.581,[*]c1cc(CCCCCC)c([*])s1,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c%12c4c4c%13c5c5c7c7c8c8c%14c9c%10c9c%10c%11c2c2c%11c%12c4c4c%12c%13c5c5c7c7c8c8c%14c9c9c%10c2c2c%11c4c4c%12c5c7c5c8c9c2c45)C613,[*]c1cc(CCCCCC)c([*])s1.COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c%12c4c4c%13c5c5c7c7c8c8c%14c9c%10c9c%10c%11c2c2c%11c%12c4c4c%12c%13c5c5c7c7c8c8c%14c9c9c%10c2c2c%11c4c4c%12c5c7c5c8c9c2c45)C613,FALSE,o-dichlorobenzene (DCB),FALSE,spin coating,TRUE,FALSE,TA at 150°C for 10 minutes,,150,,,10.1016/j.orgel.2016.06.013
352,3.05,8.52,0.64,0.562,[*]c1cc(CCCCCC)c([*])s1,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c%12c4c4c%13c5c5c7c7c8c8c%14c9c%10c9c%10c%11c2c2c%11c%12c4c4c%12c%13c5c5c7c7c8c8c%14c9c9c%10c2c2c%11c4c4c%12c5c7c5c8c9c2c45)C613,[*]c1cc(CCCCCC)c([*])s1.COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c%12c4c4c%13c5c5c7c7c8c8c%14c9c%10c9c%10c%11c2c2c%11c%12c4c4c%12c%13c5c5c7c7c8c8c%14c9c9c%10c2c2c%11c4c4c%12c5c7c5c8c9c2c45)C613,FALSE,o-dichlorobenzene (DCB),FALSE,spin coating,TRUE,FALSE,TA at 150°C for 10 minutes,,150,,,10.1016/j.orgel.2016.06.013
353,3.26,8.58,0.628,0.605,[*]c1cc(CCCCCC)c([*])s1,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c%12c4c4c%13c5c5c7c7c8c8c%14c9c%10c9c%10c%11c2c2c%11c%12c4c4c%12c%13c5c5c7c7c8c8c%14c9c9c%10c2c2c%11c4c4c%12c5c7c5c8c9c2c45)C613,[*]c1cc(CCCCCC)c([*])s1.COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c%12c4c4c%13c5c5c7c7c8c8c%14c9c%10c9c%10c%11c2c2c%11c%12c4c4c%12c%13c5c5c7c7c8c8c%14c9c9c%10c2c2c%11c4c4c%12c5c7c5c8c9c2c45)C613,FALSE,o-dichlorobenzene (DCB),FALSE,spin coating,TRUE,FALSE,TA at 150°C for 10 minutes,,150,,,10.1016/j.orgel.2016.06.013
354,4.82,10.66,0.771,0.588,[*]c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c%12c4c4c%13c5c5c7c7c8c8c%14c9c%10c9c%10c%11c2c2c%11c%12c4c4c%12c%13c5c5c7c7c8c8c%14c9c9c%10c2c2c%11c4c4c%12c5c7c5c8c9c2c45)C613,[*]c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1.COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c%12c4c4c%13c5c5c7c7c8c8c%14c9c%10c9c%10c%11c2c2c%11c%12c4c4c%12c%13c5c5c7c7c8c8c%14c9c9c%10c2c2c%11c4c4c%12c5c7c5c8c9c2c45)C613,FALSE,"97% o-dichlorobenzene (DCB) + 3% 1,8-diiodooctane (DIO)",TRUE,spin coating,TRUE,FALSE,TA at 150°C for 10 minutes,,150,,,10.1016/j.orgel.2016.06.013
355,6.17,11.98,0.809,0.636,[*]c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c%12c4c4c%13c5c5c7c7c8c8c%14c9c%10c9c%10c%11c2c2c%11c%12c4c4c%12c%13c5c5c7c7c8c8c%14c9c9c%10c2c2c%11c4c4c%12c5c7c5c8c9c2c45)C613,[*]c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1.COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c%12c4c4c%13c5c5c7c7c8c8c%14c9c%10c9c%10c%11c2c2c%11c%12c4c4c%12c%13c5c5c7c7c8c8c%14c9c9c%10c2c2c%11c4c4c%12c5c7c5c8c9c2c45)C613,FALSE,"97% o-dichlorobenzene (DCB) + 3% 1,8-diiodooctane (DIO)",TRUE,spin coating,TRUE,FALSE,TA at 150°C for 10 minutes,,150,,,10.1016/j.orgel.2016.06.013
356,6.18,12.34,0.808,0.620,[*]c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c%12c4c4c%13c5c5c7c7c8c8c%14c9c%10c9c%10c%11c2c2c%11c%12c4c4c%12c%13c5c5c7c7c8c8c%14c9c9c%10c2c2c%11c4c4c%12c5c7c5c8c9c2c45)C613,[*]c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1.COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c%12c4c4c%13c5c5c7c7c8c8c%14c9c%10c9c%10c%11c2c2c%11c%12c4c4c%12c%13c5c5c7c7c8c8c%14c9c9c%10c2c2c%11c4c4c%12c5c7c5c8c9c2c45)C613,FALSE,"97% o-dichlorobenzene (DCB) + 3% 1,8-diiodooctane (DIO)",TRUE,spin coating,TRUE,FALSE,TA at 150°C for 10 minutes,,150,,,10.1016/j.orgel.2016.06.013
357,6.5,12.63,0.802,0.642,[*]c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c%12c4c4c%13c5c5c7c7c8c8c%14c9c%10c9c%10c%11c2c2c%11c%12c4c4c%12c%13c5c5c7c7c8c8c%14c9c9c%10c2c2c%11c4c4c%12c5c7c5c8c9c2c45)C613,[*]c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1.COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c%12c4c4c%13c5c5c7c7c8c8c%14c9c%10c9c%10c%11c2c2c%11c%12c4c4c%12c%13c5c5c7c7c8c8c%14c9c9c%10c2c2c%11c4c4c%12c5c7c5c8c9c2c45)C613,FALSE,"97% o-dichlorobenzene (DCB) + 3% 1,8-diiodooctane (DIO)",TRUE,spin coating,TRUE,FALSE,TA at 150°C for 10 minutes,,150,,,10.1016/j.orgel.2016.06.013
358,2.49,7.17,0.64,0.543,[*]c1cc(CCCCCC)c([*])s1,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c%12c4c4c%13c5c5c7c7c8c8c%14c9c%10c9c%10c%11c2c2c%11c%12c4c4c%12c%13c5c5c7c7c8c8c%14c9c9c%10c2c2c%11c4c4c%12c5c7c5c8c9c2c45)C613,[*]c1cc(CCCCCC)c([*])s1.COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c%12c4c4c%13c5c5c7c7c8c8c%14c9c%10c9c%10c%11c2c2c%11c%12c4c4c%12c%13c5c5c7c7c8c8c%14c9c9c%10c2c2c%11c4c4c%12c5c7c5c8c9c2c45)C613,FALSE,o-dichlorobenzene (DCB),FALSE,spin coating,TRUE,FALSE,TA at 150°C for 10 minutes,,150,,,10.1016/j.orgel.2016.06.013
359,1.03,3.24,0.66,0.480,[*]c1ccc(-c2ccc([*])c3nc(-c4ccc(CCCCCCCC)s4)c(-c4ccc(CCCCCCCC)s4)nc23)s1,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,[*]c1ccc(-c2ccc([*])c3nc(-c4ccc(CCCCCCCC)s4)c(-c4ccc(CCCCCCCC)s4)nc23)s1.COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,,ethanol,FALSE,spin coating,FALSE,FALSE,,,,1,,10.1016/j.matlet.2014.01.140
360,1.41,3.89,0.7,0.550,[*]c1ccc(-c2ccc([*])c3nc(-c4ccc(CCCCCCCC)s4)c(-c4ccc(CCCCCCCC)s4)nc23)s1,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,[*]c1ccc(-c2ccc([*])c3nc(-c4ccc(CCCCCCCC)s4)c(-c4ccc(CCCCCCCC)s4)nc23)s1.COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,,Chloroform,FALSE,spin coating,FALSE,TRUE,,SVA for 12h,,1,,10.1016/j.matlet.2014.01.140
361,1.34,3.62,0.69,0.540,[*]c1ccc(-c2ccc([*])c3nc(-c4ccc(CCCCCCCC)s4)c(-c4ccc(CCCCCCCC)s4)nc23)s1,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,[*]c1ccc(-c2ccc([*])c3nc(-c4ccc(CCCCCCCC)s4)c(-c4ccc(CCCCCCCC)s4)nc23)s1.COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,,Chloroform,FALSE,spin coating,FALSE,TRUE,,Solvent-Surafce Treatment,,1,,10.1016/j.matlet.2014.01.140
362,1.1,2.86,0.65,0.550,[*]c1ccc(-c2ccc([*])c3nc(-c4ccc(CCCCCCCC)s4)c(-c4ccc(CCCCCCCC)s4)nc23)s1,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,[*]c1ccc(-c2ccc([*])c3nc(-c4ccc(CCCCCCCC)s4)c(-c4ccc(CCCCCCCC)s4)nc23)s1.COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,,Chloroform,FALSE,spin coating,TRUE,FALSE,TA at 110 °C for 10 minutes,,,1,,10.1016/j.matlet.2014.01.140
363,3.44,8.09,0.63,0.670,[*]c1cc(CCCCCC)c([*])s1,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c%12c4c4c%13c5c5c7c7c8c8c%14c9c%10c9c%10c%11c2c2c%11c%12c4c4c%12c%13c5c5c7c7c8c8c%14c9c9c%10c2c2c%11c4c4c%12c5c7c5c8c9c2c45)C613,[*]c1cc(CCCCCC)c([*])s1.COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c%12c4c4c%13c5c5c7c7c8c8c%14c9c%10c9c%10c%11c2c2c%11c%12c4c4c%12c%13c5c5c7c7c8c8c%14c9c9c%10c2c2c%11c4c4c%12c5c7c5c8c9c2c45)C613,,o-dichlorobenzene (DCB),FALSE,spin coating,TRUE,TRUE,TA at 150°C for 10 minutes,SVA,,1,,10.1016/j.synthmet.2016.01.026
364,1,3.52,0.54,0.530,[*]c1cc(CCCCCC)c([*])s1,CC(C)(C)c1ccc2c(c1)C13c4c5c6c7c8c9c(c%10c%11c1c1c%12c4c4c%13c5c5c7c7c8c8c%14c9c%10c9c%10c%11c1c1c%11c%12c4c4c%12c%13c5c5c7c7c8c8c%14c9c9c%10c1c1c%11c4c4c%12c5c7c5c8c9c1c45)C63O2,[*]c1cc(CCCCCC)c([*])s1.CC(C)(C)c1ccc2c(c1)C13c4c5c6c7c8c9c(c%10c%11c1c1c%12c4c4c%13c5c5c7c7c8c8c%14c9c%10c9c%10c%11c1c1c%11c%12c4c4c%12c%13c5c5c7c7c8c8c%14c9c9c%10c1c1c%11c4c4c%12c5c7c5c8c9c1c45)C63O2,,o-dichlorobenzene (DCB),FALSE,spin coating,TRUE,TRUE,TA at 150°C for 10 minutes,SVA,,1,,10.1016/j.synthmet.2016.01.026
365,0.02,0.14,0.24,0.430,[*]c1cc(CCCCCC)c([*])s1,c1ccc2c(c1)OC13c4c5c6c7c8c9c(c%10c%11c1c1c%12c4c4c%13c%14c%15c%16c%17c%18c%19c%20c%21c%22c(c(c%13%12)c%12c1c%11c1c(c%22%12)c%11c%21c%19c%12c%13c%18c%18c%17c%17c%15c4c5c%17c7c%18c8c%13c4c9c%10c1c%11c4%12)C%141Oc4ccccc4C%16%201)C263,[*]c1cc(CCCCCC)c([*])s1.c1ccc2c(c1)OC13c4c5c6c7c8c9c(c%10c%11c1c1c%12c4c4c%13c%14c%15c%16c%17c%18c%19c%20c%21c%22c(c(c%13%12)c%12c1c%11c1c(c%22%12)c%11c%21c%19c%12c%13c%18c%18c%17c%17c%15c4c5c%17c7c%18c8c%13c4c9c%10c1c%11c4%12)C%141Oc4ccccc4C%16%201)C263,,o-dichlorobenzene (DCB),FALSE,spin coating,TRUE,TRUE,TA at 150°C for 10 minutes,SVA,,1,,10.1016/j.synthmet.2016.01.026
