,smiles1,smiles2,smiles3,c1,c2,c3,Temp(C),RH(%),lw,prop,value
855,CC(C)C(C*)*,C[N+](C)(C)CCCCCCCCC(C*)*.[OH-],*CC*,68.0,32.0,0.0,40.0,100.0,1,Swelling(%),8.9
856,CC(C)C(C*)*,C[N+](C)(C)CCCCCCCCC(C*)*.[OH-],*CC*,68.0,32.0,0.0,60.0,100.0,1,Swelling(%),10.1
857,CC(C)C(C*)*,C[N+](C)(C)CCCCCCCCC(C*)*.[OH-],*CC*,68.0,32.0,0.0,80.0,100.0,1,Swelling(%),11.6
858,CC(C)C(C*)*,C[N+](C)(C)CCCCCCCCC(C*)*.[OH-],*CC*,59.0,41.0,0.0,20.0,100.0,1,Swelling(%),8.9
859,CC(C)C(C*)*,C[N+](C)(C)CCCCCCCCC(C*)*.[OH-],*CC*,59.0,41.0,0.0,40.0,100.0,1,Swelling(%),10.2
860,CC(C)C(C*)*,C[N+](C)(C)CCCCCCCCC(C*)*.[OH-],*CC*,59.0,41.0,0.0,60.0,100.0,1,Swelling(%),11.7
861,CC(C)C(C*)*,C[N+](C)(C)CCCCCCCCC(C*)*.[OH-],*CC*,59.0,41.0,0.0,80.0,100.0,1,Swelling(%),13.2
862,C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,22.0,78.0,0.0,30.0,100.0,1,Swelling(%),3.2
863,C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,22.0,78.0,0.0,80.0,100.0,1,Swelling(%),4.4
864,C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,28.0,72.0,0.0,30.0,100.0,1,Swelling(%),4.3
865,C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,28.0,72.0,0.0,80.0,100.0,1,Swelling(%),6.2
866,C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,34.0,66.0,0.0,30.0,100.0,1,Swelling(%),5.6
867,C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,34.0,66.0,0.0,80.0,100.0,1,Swelling(%),7.9
868,C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,25.0,75.0,0.0,30.0,100.0,1,Swelling(%),12.5
869,C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,25.0,75.0,0.0,80.0,100.0,1,Swelling(%),17.6
870,C[N+](C)(C)Cc8cc(C[N+](C)(C)C)cc(c5cc(S(=O)(=O)c3cc(c1cc(C[N+](C)(C)C)cc(C[N+](C)(C)C)c1)c(*)c(c2cc(C[N+](C)(C)C)cc(C[N+](C)(C)C)c2)c3)cc(c4cc(C[N+](C)(C)C)cc(C[N+](C)(C)C)c4)c5Oc7ccc(c6ccc(*)cc6)cc7)c8.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,12.0,88.0,0.0,20.0,100.0,1,Swelling(%),3.6
871,C[N+](C)(C)Cc8cc(C[N+](C)(C)C)cc(c5cc(S(=O)(=O)c3cc(c1cc(C[N+](C)(C)C)cc(C[N+](C)(C)C)c1)c(*)c(c2cc(C[N+](C)(C)C)cc(C[N+](C)(C)C)c2)c3)cc(c4cc(C[N+](C)(C)C)cc(C[N+](C)(C)C)c4)c5Oc7ccc(c6ccc(*)cc6)cc7)c8.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,12.0,88.0,0.0,80.0,100.0,1,Swelling(%),5.6
872,C[N+](C)(C)Cc8cc(C[N+](C)(C)C)cc(c5cc(S(=O)(=O)c3cc(c1cc(C[N+](C)(C)C)cc(C[N+](C)(C)C)c1)c(*)c(c2cc(C[N+](C)(C)C)cc(C[N+](C)(C)C)c2)c3)cc(c4cc(C[N+](C)(C)C)cc(C[N+](C)(C)C)c4)c5Oc7ccc(c6ccc(*)cc6)cc7)c8.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,12.0,88.0,0.0,40.0,100.0,1,Swelling(%),4.4
873,C[N+](C)(C)Cc8cc(C[N+](C)(C)C)cc(c5cc(S(=O)(=O)c3cc(c1cc(C[N+](C)(C)C)cc(C[N+](C)(C)C)c1)c(*)c(c2cc(C[N+](C)(C)C)cc(C[N+](C)(C)C)c2)c3)cc(c4cc(C[N+](C)(C)C)cc(C[N+](C)(C)C)c4)c5Oc7ccc(c6ccc(*)cc6)cc7)c8.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,12.0,88.0,0.0,60.0,100.0,1,Swelling(%),5.0
874,C[N+](C)(C)Cc8cc(C[N+](C)(C)C)cc(c5cc(S(=O)(=O)c3cc(c1cc(C[N+](C)(C)C)cc(C[N+](C)(C)C)c1)c(*)c(c2cc(C[N+](C)(C)C)cc(C[N+](C)(C)C)c2)c3)cc(c4cc(C[N+](C)(C)C)cc(C[N+](C)(C)C)c4)c5Oc7ccc(c6ccc(*)cc6)cc7)c8.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,16.0,84.0,0.0,20.0,100.0,1,Swelling(%),5.8
875,C[N+](C)(C)Cc8cc(C[N+](C)(C)C)cc(c5cc(S(=O)(=O)c3cc(c1cc(C[N+](C)(C)C)cc(C[N+](C)(C)C)c1)c(*)c(c2cc(C[N+](C)(C)C)cc(C[N+](C)(C)C)c2)c3)cc(c4cc(C[N+](C)(C)C)cc(C[N+](C)(C)C)c4)c5Oc7ccc(c6ccc(*)cc6)cc7)c8.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,16.0,84.0,0.0,80.0,100.0,1,Swelling(%),8.5
876,C[N+](C)(C)Cc8cc(C[N+](C)(C)C)cc(c5cc(S(=O)(=O)c3cc(c1cc(C[N+](C)(C)C)cc(C[N+](C)(C)C)c1)c(*)c(c2cc(C[N+](C)(C)C)cc(C[N+](C)(C)C)c2)c3)cc(c4cc(C[N+](C)(C)C)cc(C[N+](C)(C)C)c4)c5Oc7ccc(c6ccc(*)cc6)cc7)c8.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,16.0,84.0,0.0,40.0,100.0,1,Swelling(%),6.5
877,C[N+](C)(C)Cc8cc(C[N+](C)(C)C)cc(c5cc(S(=O)(=O)c3cc(c1cc(C[N+](C)(C)C)cc(C[N+](C)(C)C)c1)c(*)c(c2cc(C[N+](C)(C)C)cc(C[N+](C)(C)C)c2)c3)cc(c4cc(C[N+](C)(C)C)cc(C[N+](C)(C)C)c4)c5Oc7ccc(c6ccc(*)cc6)cc7)c8.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,16.0,84.0,0.0,60.0,100.0,1,Swelling(%),7.0
878,C[N+](C)(C)Cc8cc(C[N+](C)(C)C)cc(c5cc(S(=O)(=O)c3cc(c1cc(C[N+](C)(C)C)cc(C[N+](C)(C)C)c1)c(*)c(c2cc(C[N+](C)(C)C)cc(C[N+](C)(C)C)c2)c3)cc(c4cc(C[N+](C)(C)C)cc(C[N+](C)(C)C)c4)c5Oc7ccc(c6ccc(*)cc6)cc7)c8.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,20.0,80.0,0.0,20.0,100.0,1,Swelling(%),6.7
879,C[N+](C)(C)Cc8cc(C[N+](C)(C)C)cc(c5cc(S(=O)(=O)c3cc(c1cc(C[N+](C)(C)C)cc(C[N+](C)(C)C)c1)c(*)c(c2cc(C[N+](C)(C)C)cc(C[N+](C)(C)C)c2)c3)cc(c4cc(C[N+](C)(C)C)cc(C[N+](C)(C)C)c4)c5Oc7ccc(c6ccc(*)cc6)cc7)c8.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,20.0,80.0,0.0,80.0,100.0,1,Swelling(%),11.3
880,C[N+](C)(C)Cc8cc(C[N+](C)(C)C)cc(c5cc(S(=O)(=O)c3cc(c1cc(C[N+](C)(C)C)cc(C[N+](C)(C)C)c1)c(*)c(c2cc(C[N+](C)(C)C)cc(C[N+](C)(C)C)c2)c3)cc(c4cc(C[N+](C)(C)C)cc(C[N+](C)(C)C)c4)c5Oc7ccc(c6ccc(*)cc6)cc7)c8.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,20.0,80.0,0.0,40.0,100.0,1,Swelling(%),8.6
881,C[N+](C)(C)Cc8cc(C[N+](C)(C)C)cc(c5cc(S(=O)(=O)c3cc(c1cc(C[N+](C)(C)C)cc(C[N+](C)(C)C)c1)c(*)c(c2cc(C[N+](C)(C)C)cc(C[N+](C)(C)C)c2)c3)cc(c4cc(C[N+](C)(C)C)cc(C[N+](C)(C)C)c4)c5Oc7ccc(c6ccc(*)cc6)cc7)c8.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,20.0,80.0,0.0,60.0,100.0,1,Swelling(%),10.2
882,Cc1cc(*)cc(C[N+](C)(C)C)c1O*.[OH-],Cc1cc(*)cc(C)c1O*,*CC*,30.0,70.0,0.0,20.0,100.0,1,Swelling(%),5.28
883,Cc1cc(*)cc(C[N+](C)(C)C)c1O*.[OH-],Cc1cc(*)cc(C)c1O*,*CC*,30.0,70.0,0.0,25.0,100.0,1,Swelling(%),5.43
884,Cc1cc(*)cc(C[N+](C)(C)C)c1O*.[OH-],Cc1cc(*)cc(C)c1O*,*CC*,30.0,70.0,0.0,25.0,100.0,1,Swelling(%),5.59
885,Cc1cc(*)cc(C[N+](C)(C)C)c1O*.[OH-],Cc1cc(*)cc(C)c1O*,*CC*,30.0,70.0,0.0,25.0,100.0,1,Swelling(%),5.74
886,Cc1cc(*)cc(C[N+](C)(C)C)c1O*.[OH-],Cc1cc(*)cc(C)c1O*,*CC*,30.0,70.0,0.0,25.0,100.0,1,Swelling(%),5.9
887,Cc1cc(*)cc(C[N+](C)(C)C)c1O*.[OH-],Cc1cc(*)cc(C)c1O*,*CC*,30.0,70.0,0.0,25.0,100.0,1,Swelling(%),6.05
888,Cc1cc(*)cc(C[N+](C)(C)C)c1O*.[OH-],Cc1cc(*)cc(C)c1O*,*CC*,40.0,60.0,0.0,25.0,100.0,1,Swelling(%),11.8
889,Cc1cc(*)cc(C[N+](C)(C)C)c1O*.[OH-],Cc1cc(*)cc(C)c1O*,*CC*,40.0,60.0,0.0,25.0,100.0,1,Swelling(%),11.95
890,Cc1cc(*)cc(C[N+](C)(C)C)c1O*.[OH-],Cc1cc(*)cc(C)c1O*,*CC*,40.0,60.0,0.0,25.0,100.0,1,Swelling(%),12.11
891,Cc1cc(*)cc(C[N+](C)(C)C)c1O*.[OH-],Cc1cc(*)cc(C)c1O*,*CC*,40.0,60.0,0.0,25.0,100.0,1,Swelling(%),13.97
892,Cc1cc(*)cc(C[N+](C)(C)C)c1O*.[OH-],Cc1cc(*)cc(C)c1O*,*CC*,40.0,60.0,0.0,25.0,100.0,1,Swelling(%),13.97
893,Cc1cc(*)cc(C[N+](C)(C)C)c1O*.[OH-],Cc1cc(*)cc(C)c1O*,*CC*,40.0,60.0,0.0,25.0,100.0,1,Swelling(%),15.83
894,Cc1cc(*)cc(C[N+](C)(C)C)c1O*.[OH-],Cc1cc(*)cc(C)c1O*,*CC*,60.0,40.0,0.0,25.0,100.0,1,Swelling(%),67.53
895,Cc1cc(*)cc(C[N+](C)(C)C)c1O*.[OH-],Cc1cc(*)cc(C)c1O*,*CC*,60.0,40.0,0.0,25.0,100.0,1,Swelling(%),79.79
896,Cc1cc(*)cc(C[N+](C)(C)C)c1O*.[OH-],Cc1cc(*)cc(C)c1O*,*CC*,60.0,40.0,0.0,25.0,100.0,1,Swelling(%),95.16
897,C[N+]4(C)CCC(*)(c3ccc(c2ccc(c1ccc(*)cc1)cc2)cc3)CC4,*CC*,*CC*,100.0,0.0,0.0,80.0,100.0,1,Swelling(%),9.5
898,O=C(c1c(*)cccc1Oc2ccc(C(C(F)(F)F)(C(F)(F)F)c3ccc(O*)cc3)cc2)c4ccc(CCCOc5ccc(C(c6ccc(C[N+](C)(C)C)cc6)(c7ccc(C[N+](C)(C)C)cc7)c8ccc(C[N+](C)(C)C)cc8)cc5C[N+](C)(C)C)cc4.[Cl-],O=C(c3ccc(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cc3)c4ccc(*)cc4,*CC*,20.0,80.0,0.0,20.0,100.0,1,Swelling(%),4.9
899,O=C(c1c(*)cccc1Oc2ccc(C(C(F)(F)F)(C(F)(F)F)c3ccc(O*)cc3)cc2)c4ccc(CCCOc5ccc(C(c6ccc(C[N+](C)(C)C)cc6)(c7ccc(C[N+](C)(C)C)cc7)c8ccc(C[N+](C)(C)C)cc8)cc5C[N+](C)(C)C)cc4.[Cl-],O=C(c3ccc(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cc3)c4ccc(*)cc4,*CC*,20.0,80.0,0.0,40.0,100.0,1,Swelling(%),5.3
900,O=C(c1c(*)cccc1Oc2ccc(C(C(F)(F)F)(C(F)(F)F)c3ccc(O*)cc3)cc2)c4ccc(CCCOc5ccc(C(c6ccc(C[N+](C)(C)C)cc6)(c7ccc(C[N+](C)(C)C)cc7)c8ccc(C[N+](C)(C)C)cc8)cc5C[N+](C)(C)C)cc4.[Cl-],O=C(c3ccc(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cc3)c4ccc(*)cc4,*CC*,20.0,80.0,0.0,60.0,100.0,1,Swelling(%),6.4
901,O=C(c1c(*)cccc1Oc2ccc(C(C(F)(F)F)(C(F)(F)F)c3ccc(O*)cc3)cc2)c4ccc(CCCOc5ccc(C(c6ccc(C[N+](C)(C)C)cc6)(c7ccc(C[N+](C)(C)C)cc7)c8ccc(C[N+](C)(C)C)cc8)cc5C[N+](C)(C)C)cc4.[Cl-],O=C(c3ccc(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cc3)c4ccc(*)cc4,*CC*,20.0,80.0,0.0,80.0,100.0,1,Swelling(%),7.4
902,O=C(c1c(*)cccc1Oc2ccc(C(C(F)(F)F)(C(F)(F)F)c3ccc(O*)cc3)cc2)c4ccc(CCCOc5ccc(C(c6ccc(C[N+](C)(C)C)cc6)(c7ccc(C[N+](C)(C)C)cc7)c8ccc(C[N+](C)(C)C)cc8)cc5C[N+](C)(C)C)cc4.[Cl-],O=C(c3ccc(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cc3)c4ccc(*)cc4,*CC*,25.0,75.0,0.0,20.0,100.0,1,Swelling(%),9.9
903,O=C(c1c(*)cccc1Oc2ccc(C(C(F)(F)F)(C(F)(F)F)c3ccc(O*)cc3)cc2)c4ccc(CCCOc5ccc(C(c6ccc(C[N+](C)(C)C)cc6)(c7ccc(C[N+](C)(C)C)cc7)c8ccc(C[N+](C)(C)C)cc8)cc5C[N+](C)(C)C)cc4.[Cl-],O=C(c3ccc(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cc3)c4ccc(*)cc4,*CC*,25.0,75.0,0.0,40.0,100.0,1,Swelling(%),11.7
904,O=C(c1c(*)cccc1Oc2ccc(C(C(F)(F)F)(C(F)(F)F)c3ccc(O*)cc3)cc2)c4ccc(CCCOc5ccc(C(c6ccc(C[N+](C)(C)C)cc6)(c7ccc(C[N+](C)(C)C)cc7)c8ccc(C[N+](C)(C)C)cc8)cc5C[N+](C)(C)C)cc4.[Cl-],O=C(c3ccc(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cc3)c4ccc(*)cc4,*CC*,25.0,75.0,0.0,60.0,100.0,1,Swelling(%),13.2
905,O=C(c1c(*)cccc1Oc2ccc(C(C(F)(F)F)(C(F)(F)F)c3ccc(O*)cc3)cc2)c4ccc(CCCOc5ccc(C(c6ccc(C[N+](C)(C)C)cc6)(c7ccc(C[N+](C)(C)C)cc7)c8ccc(C[N+](C)(C)C)cc8)cc5C[N+](C)(C)C)cc4.[Cl-],O=C(c3ccc(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cc3)c4ccc(*)cc4,*CC*,25.0,75.0,0.0,80.0,100.0,1,Swelling(%),13.7
906,O=C(c1c(*)cccc1Oc2ccc(C(C(F)(F)F)(C(F)(F)F)c3ccc(O*)cc3)cc2)c4ccc(CCCOc5ccc(C(c6ccc(C[N+](C)(C)C)cc6)(c7ccc(C[N+](C)(C)C)cc7)c8ccc(C[N+](C)(C)C)cc8)cc5C[N+](C)(C)C)cc4.[Cl-],O=C(c3ccc(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cc3)c4ccc(*)cc4,*CC*,30.0,70.0,0.0,20.0,100.0,1,Swelling(%),27.5
907,O=C(c1c(*)cccc1Oc2ccc(C(C(F)(F)F)(C(F)(F)F)c3ccc(O*)cc3)cc2)c4ccc(CCCOc5ccc(C(c6ccc(C[N+](C)(C)C)cc6)(c7ccc(C[N+](C)(C)C)cc7)c8ccc(C[N+](C)(C)C)cc8)cc5C[N+](C)(C)C)cc4.[Cl-],O=C(c3ccc(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cc3)c4ccc(*)cc4,*CC*,30.0,70.0,0.0,40.0,100.0,1,Swelling(%),30.7
908,O=C(c1c(*)cccc1Oc2ccc(C(C(F)(F)F)(C(F)(F)F)c3ccc(O*)cc3)cc2)c4ccc(CCCOc5ccc(C(c6ccc(C[N+](C)(C)C)cc6)(c7ccc(C[N+](C)(C)C)cc7)c8ccc(C[N+](C)(C)C)cc8)cc5C[N+](C)(C)C)cc4.[Cl-],O=C(c3ccc(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cc3)c4ccc(*)cc4,*CC*,30.0,70.0,0.0,60.0,100.0,1,Swelling(%),31.8
909,O=C(c1c(*)cccc1Oc2ccc(C(C(F)(F)F)(C(F)(F)F)c3ccc(O*)cc3)cc2)c4ccc(CCCOc5ccc(C(c6ccc(C[N+](C)(C)C)cc6)(c7ccc(C[N+](C)(C)C)cc7)c8ccc(C[N+](C)(C)C)cc8)cc5C[N+](C)(C)C)cc4.[Cl-],O=C(c3ccc(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cc3)c4ccc(*)cc4,*CC*,30.0,70.0,0.0,80.0,100.0,1,Swelling(%),31.7
910,CCc3cc(C(C)(C)c2cc(CC)c(Oc1cccc(*)c1C#N)c(CC)c2)cc(C[N+](C)(C)CCN(C)C)c3O*,N#Cc3c(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cccc3*,*CC*,40.0,60.0,0.0,30.0,100.0,1,Swelling(%),9.18
911,CCc3cc(C(C)(C)c2cc(CC)c(Oc1cccc(*)c1C#N)c(CC)c2)cc(C[N+](C)(C)CCN(C)C)c3O*,N#Cc3c(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cccc3*,*CC*,40.0,60.0,0.0,60.0,100.0,1,Swelling(%),15.85
912,CCc3cc(C(C)(C)c2cc(CC)c(Oc1cccc(*)c1C#N)c(CC)c2)cc(C[N+](C)(C)CCN(C)C)c3O*,N#Cc3c(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cccc3*,*CC*,50.0,50.0,0.0,30.0,100.0,1,Swelling(%),11.62
913,CCc3cc(C(C)(C)c2cc(CC)c(Oc1cccc(*)c1C#N)c(CC)c2)cc(C[N+](C)(C)CCN(C)C)c3O*,N#Cc3c(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cccc3*,*CC*,50.0,50.0,0.0,60.0,100.0,1,Swelling(%),17.24
914,CCc3cc(C(C)(C)c2cc(CC)c(Oc1cccc(*)c1C#N)c(CC)c2)cc(C[N+](C)(C)CCN(C)C)c3O*,N#Cc3c(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cccc3*,*CC*,60.0,40.0,0.0,30.0,100.0,1,Swelling(%),14.19
915,CCc3cc(C(C)(C)c2cc(CC)c(Oc1cccc(*)c1C#N)c(CC)c2)cc(C[N+](C)(C)CCN(C)C)c3O*,N#Cc3c(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cccc3*,*CC*,60.0,40.0,0.0,60.0,100.0,1,Swelling(%),25.4
916,CCc3cc(C(C)(C)c2cc(CC)c(Oc1cccc(*)c1C#N)c(CC)c2)cc(C[N+](C)(C)CCN(C)C)c3O*,N#Cc3c(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cccc3*,*CC*,80.0,20.0,0.0,30.0,100.0,1,Swelling(%),18.21
917,CCc3cc(C(C)(C)c2cc(CC)c(Oc1cccc(*)c1C#N)c(CC)c2)cc(C[N+](C)(C)CCN(C)C)c3O*,N#Cc3c(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cccc3*,*CC*,80.0,20.0,0.0,60.0,100.0,1,Swelling(%),32.59
918,CCc3cc(C(C)(C)c2cc(CC)c(Oc1cccc(*)c1C#N)c(CC)c2)cc(C[N+](C)(C)CCN(C)C)c3O*,N#Cc3c(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cccc3*,*CC*,100.0,0.0,0.0,30.0,100.0,1,Swelling(%),24.77
919,CCc3cc(C(C)(C)c2cc(CC)c(Oc1cccc(*)c1C#N)c(CC)c2)cc(C[N+](C)(C)CCN(C)C)c3O*,N#Cc3c(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cccc3*,*CC*,100.0,0.0,0.0,60.0,100.0,1,Swelling(%),41.63
920,CC1=[N+](C=CN1CCCCCCC2(c3c(c4c2cc(c5ccc(Oc6ccc(S(=O)(c7ccc(*)cc7)=O)cc6)cc5)cc4)ccc(c8ccc(O*)cc8)c3)CCCCCCN9C=C[N+](C)=C9C)C.[Br-],*CC*,*CC*,100.0,0.0,0.0,30.0,100.0,1,Swelling(%),5.56
921,CC1=[N+](C=CN1CCCCCCC2(c3c(c4c2cc(c5ccc(Oc6ccc(S(=O)(c7ccc(*)cc7)=O)cc6)cc5)cc4)ccc(c8ccc(O*)cc8)c3)CCCCCCN9C=C[N+](C)=C9C)C.[Br-],*CC*,*CC*,100.0,0.0,0.0,60.0,100.0,1,Swelling(%),10.81
922,Cc1c(O*)ccc(C2(OC(c3c2cccc3)=O)c4cc(CN5C=C[N+](C)=C5)c(Oc6ccc(S(=O)(c7ccc(*)cc7)=O)cc6)c(CN8C=C[N+](C)=C8)c4)c1.[OH-],CC(C)(c1ccc(O*)cc1)c3ccc(Oc2cccc(*)c2C#N)cc3,*CC*,29.0,71.0,0.0,30.0,100.0,1,Swelling(%),18.34
923,Cc1c(O*)ccc(C2(OC(c3c2cccc3)=O)c4cc(CN5C=C[N+](C)=C5)c(Oc6ccc(S(=O)(c7ccc(*)cc7)=O)cc6)c(CN8C=C[N+](C)=C8)c4)c1.[OH-],CC(C)(c1ccc(O*)cc1)c3ccc(Oc2cccc(*)c2C#N)cc3,*CC*,29.0,71.0,0.0,60.0,100.0,1,Swelling(%),23.19
924,Cc1c(O*)ccc(C2(OC(c3c2cccc3)=O)c4cc(CN5C=C[N+](C)=C5)c(Oc6ccc(S(=O)(c7ccc(*)cc7)=O)cc6)c(CN8C=C[N+](C)=C8)c4)c1.[OH-],CC(C)(c1ccc(O*)cc1)c3ccc(Oc2cccc(*)c2C#N)cc3,*CC*,46.0,54.0,0.0,30.0,100.0,1,Swelling(%),25.47
925,Cc1c(O*)ccc(C2(OC(c3c2cccc3)=O)c4cc(CN5C=C[N+](C)=C5)c(Oc6ccc(S(=O)(c7ccc(*)cc7)=O)cc6)c(CN8C=C[N+](C)=C8)c4)c1.[OH-],CC(C)(c1ccc(O*)cc1)c3ccc(Oc2cccc(*)c2C#N)cc3,*CC*,46.0,54.0,0.0,60.0,100.0,1,Swelling(%),33.38
